,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
24758,28,4,192615,15,13,5,6,1,4,1,0,0,40,39,0
24759,39,4,180790,11,9,4,12,1,4,1,0,0,42,39,0
24760,27,0,151227,11,9,4,7,1,4,1,0,0,40,39,0
24761,31,4,219221,9,10,2,10,3,4,0,0,0,44,39,0
24762,36,4,145315,11,8,2,12,1,4,1,0,0,50,39,0
24763,48,4,127578,9,10,2,4,0,4,1,0,0,16,39,0
24764,63,4,92103,11,10,0,11,0,4,1,0,0,60,22,0
24765,24,4,180790,11,9,4,14,3,4,0,0,0,47,39,0
24766,52,4,115753,11,12,2,4,0,4,1,0,0,19,0,0
24767,22,4,219221,15,2,5,9,1,2,0,0,0,40,39,0
24768,43,4,334514,11,9,2,5,0,4,1,0,0,40,39,0
24769,44,6,210352,11,11,4,8,3,4,1,0,0,44,39,0
24770,23,4,254696,14,9,4,4,1,4,1,1800,0,18,39,0
24771,22,4,74365,11,9,2,12,1,4,1,0,0,40,39,0
24772,27,0,121665,10,13,4,14,0,4,1,0,0,40,39,0
24773,22,2,405463,11,9,4,12,3,4,1,0,0,39,39,0
24774,31,5,307908,15,9,2,4,4,4,0,0,0,34,39,0
24775,41,4,248783,9,7,4,14,1,4,1,0,0,17,39,0
24776,27,6,213308,15,13,2,3,1,4,1,0,0,52,13,0
24777,27,4,248783,15,9,5,10,0,4,0,0,0,40,39,0
24778,30,4,112796,11,10,4,8,1,4,1,0,0,40,2,0
24779,40,4,53672,9,13,4,8,1,4,1,0,0,40,39,0
24780,67,4,95059,15,14,2,4,1,2,1,0,0,40,39,0
24781,36,1,171921,15,10,4,10,3,4,0,0,0,10,39,0
24782,39,4,127578,15,13,4,4,0,4,1,0,0,70,39,0
24783,24,4,183746,11,7,0,10,4,4,1,0,0,40,39,0
24784,29,4,112796,15,15,4,5,4,4,1,0,0,40,39,0
24785,35,2,145315,0,10,4,3,2,2,1,0,0,40,39,0
24786,62,4,86190,15,9,2,10,1,4,0,0,0,40,39,0
24787,37,4,30022,9,13,0,14,1,4,1,0,0,34,28,0
24788,25,4,160096,12,13,2,8,3,4,1,18000,0,40,39,0
24789,25,4,316776,11,13,2,8,4,4,1,0,0,47,39,0
24790,50,6,168965,9,14,2,3,4,4,1,0,0,40,39,0
24791,50,4,62540,0,9,4,4,3,4,1,0,0,93,39,0
24792,21,4,106884,0,14,2,10,1,4,1,0,0,40,39,0
24793,46,7,118709,15,7,4,1,0,4,0,99400,0,40,39,1
24794,25,4,174877,12,13,4,8,0,4,1,0,0,60,39,0
24795,43,4,151227,11,13,2,4,0,4,0,0,0,46,39,0
24796,39,6,343382,9,10,2,1,1,4,1,0,0,50,39,0
24797,27,4,174877,0,9,4,1,0,2,1,0,0,40,2,0
24798,24,1,115753,11,10,4,8,0,4,1,0,0,51,39,0
24799,26,4,71409,4,15,4,1,3,4,0,0,0,49,39,0
24800,56,4,177833,11,13,4,0,0,4,0,8000,0,27,39,0
24801,35,4,166009,0,9,4,4,3,4,1,0,0,44,39,0
24802,20,4,307908,11,9,4,4,1,4,1,0,0,40,39,0
24803,58,4,381814,1,11,2,10,0,4,1,0,1934,20,39,0
24804,90,4,307908,12,9,2,12,0,4,1,0,0,60,39,0
24805,28,4,163052,7,11,4,4,0,4,1,4800,0,40,39,0
24806,57,4,133490,11,13,4,8,3,4,1,0,0,40,39,0
24807,41,4,195571,8,9,4,8,0,4,0,18600,0,40,39,0
24808,33,4,15241,11,10,2,0,1,3,1,0,0,43,39,0
24809,25,4,139402,7,10,0,10,0,4,1,0,0,40,39,0
24810,50,6,168965,11,12,2,4,3,4,0,0,0,53,39,0
24811,19,8,166009,9,11,0,14,3,4,0,0,0,40,39,0
24812,53,4,310864,15,9,4,10,0,4,1,0,0,33,39,0
24813,24,4,204440,12,10,2,12,1,4,1,0,0,38,39,0
24814,18,4,210352,15,9,4,3,3,4,1,0,0,53,39,0
24815,62,4,115753,11,9,2,3,3,2,0,0,0,40,39,0
24816,50,4,71409,15,8,4,1,4,4,0,2600,0,20,39,0
24817,22,4,189658,0,12,2,8,0,4,1,0,0,35,39,0
24818,22,5,272433,8,12,2,8,0,4,1,0,0,42,11,0
24819,21,4,139402,15,10,2,11,4,4,0,0,0,40,39,0
24820,25,4,210352,11,9,0,5,2,4,1,0,0,6,39,0
24821,44,4,213308,11,9,2,10,1,4,1,0,0,40,39,0
24822,45,4,139402,11,14,4,12,3,4,1,0,0,19,39,0
24823,36,4,337470,11,13,2,13,1,4,0,0,0,40,39,0
24824,34,4,213308,10,16,4,10,3,4,0,0,0,40,39,0
24825,28,4,186702,15,10,0,8,4,4,1,0,0,40,39,0
24826,26,5,151227,9,10,2,8,1,4,1,0,0,41,39,0
24827,23,4,109840,15,9,4,4,0,4,0,0,0,40,39,0
24828,51,4,485282,11,10,2,13,0,4,0,0,0,40,39,0
24829,46,4,174877,11,11,2,12,0,4,1,52800,0,50,39,1
24830,76,4,62540,15,11,0,3,1,1,0,0,0,40,39,0
24831,21,4,204440,11,10,4,3,0,2,1,0,0,40,39,0
24832,66,4,71409,9,13,2,10,0,4,0,0,0,40,39,0
24833,30,6,340426,9,7,4,3,0,2,0,0,0,50,39,0
24834,43,8,95059,11,9,2,3,0,2,1,0,0,17,39,0
24835,24,4,171921,7,13,2,9,0,4,1,0,0,60,39,0
24836,22,5,74365,5,13,0,1,3,4,1,0,0,19,39,0
24837,39,4,121665,11,13,2,14,4,4,0,0,8,38,39,0
24838,29,4,369989,11,10,2,6,0,4,1,0,0,40,39,0
24839,68,2,80278,11,9,4,1,3,4,0,0,0,38,39,0
24840,47,6,405463,11,10,0,10,0,4,1,0,0,40,39,0
24841,59,7,127578,11,9,2,0,0,4,0,0,0,40,39,0
24842,24,4,139402,15,10,4,10,0,4,0,6600,0,11,39,0
24843,18,4,98015,15,2,4,0,0,4,0,0,0,47,39,0
24844,21,2,103928,15,3,2,8,3,4,0,0,0,45,39,0
24845,50,4,195571,11,9,0,8,0,4,1,0,0,40,39,0
24846,41,4,260608,15,9,2,8,1,4,1,0,0,27,41,0
24847,53,2,118709,9,10,4,7,3,4,1,0,0,50,39,0
24848,23,4,192615,8,6,2,6,0,4,0,0,0,40,39,0
24849,39,2,130534,11,14,4,6,4,4,1,0,0,40,39,0
24850,45,4,177833,9,9,2,5,3,4,0,0,0,50,38,0
24851,52,2,473457,9,10,4,12,0,4,0,0,0,40,28,0
24852,50,2,174877,9,10,2,5,4,4,1,0,0,40,2,0
24853,27,2,189658,12,10,2,7,0,1,1,0,0,70,39,0
24854,40,4,278345,15,14,4,8,0,4,0,0,0,77,39,0
24855,38,4,189658,10,10,4,4,1,4,1,0,0,45,39,0
24856,21,5,429113,12,9,0,4,3,4,1,0,0,60,39,0
24857,75,4,310864,11,13,0,1,1,4,0,0,0,17,39,0
24858,65,6,222177,11,7,4,4,0,4,0,0,0,40,39,0
24859,38,4,248783,9,13,2,10,0,4,1,0,0,88,39,0
24860,60,4,163052,15,13,4,4,0,4,0,0,0,50,39,0
24861,27,4,352251,11,9,2,1,1,4,1,4600,0,40,39,0
24862,43,4,361120,10,10,4,0,2,4,1,0,0,40,1,0
24863,37,6,260608,15,9,0,3,1,4,0,0,0,40,39,0
24864,24,0,124621,14,11,2,6,0,4,1,0,0,40,39,0
24865,28,4,390682,0,7,4,12,0,4,1,0,0,40,12,0
24866,34,4,145315,1,6,2,3,1,4,0,0,0,48,39,0
24867,27,4,1487444,8,10,4,14,1,4,1,0,0,57,39,0
24868,25,4,171921,12,9,2,14,0,4,0,0,0,40,39,0
24869,37,2,127578,11,7,6,4,1,4,0,0,0,40,0,0
24870,32,7,180790,15,9,2,11,4,4,0,0,0,40,39,0
24871,23,2,304951,11,9,5,8,3,4,1,0,0,40,39,0
24872,28,6,44803,15,5,4,12,0,4,1,0,0,46,39,0
24873,47,4,41847,10,10,2,3,0,4,0,0,0,40,39,0
24874,20,4,239914,11,10,4,14,0,4,1,0,0,40,39,0
24875,29,4,124621,11,9,4,8,2,4,1,0,0,40,39,0
24876,26,4,133490,15,13,2,0,3,4,0,0,0,40,39,0
24877,19,4,68453,15,9,3,3,1,2,1,0,0,42,39,0
24878,25,4,372945,9,9,2,12,0,4,0,0,0,25,39,0
24879,20,4,186702,11,13,0,14,4,1,1,0,0,40,39,0
24880,47,4,228089,15,13,2,4,3,4,1,0,0,50,39,0
24881,32,4,127578,11,3,4,4,0,4,1,6000,0,40,3,0
24882,31,4,148271,0,10,5,3,0,4,0,800,0,9,39,0
24883,22,0,168965,12,13,4,3,0,4,1,0,0,40,39,0
24884,28,4,204440,11,9,4,0,1,4,1,8200,1603,50,39,0
24885,21,8,95059,11,6,4,10,4,2,1,0,0,47,39,0
24886,29,4,98015,9,10,4,1,1,4,1,0,0,46,39,0
24887,59,4,189658,15,14,2,4,1,4,1,0,1908,34,39,0
24888,39,2,304951,9,11,4,0,1,4,0,0,0,62,39,0
24889,41,4,65497,11,8,4,1,0,4,0,0,0,40,0,0
24890,34,4,207396,11,10,6,8,0,4,0,0,0,20,39,0
24891,34,4,130534,8,9,2,8,3,4,0,0,0,40,39,0
24892,31,4,21153,15,16,2,4,0,4,1,0,0,40,39,0
24893,33,4,213308,15,10,4,1,0,4,1,0,0,39,26,0
24894,57,4,192615,15,10,2,10,1,4,0,0,0,40,39,0
24895,19,4,109840,9,12,4,11,1,4,1,0,0,50,39,0
24896,45,4,136446,9,10,4,3,4,4,0,0,0,40,39,0
24897,64,4,106884,15,1,0,8,0,4,1,0,0,46,39,0
24898,28,1,168965,7,10,3,14,4,4,1,0,0,73,39,0
24899,29,4,523713,11,10,2,8,0,4,0,0,1925,46,39,0
24900,29,4,399551,1,13,2,8,0,2,1,0,0,50,39,0
24901,35,5,160096,12,13,4,0,1,2,1,0,0,27,39,0
24902,23,4,231046,9,13,4,7,3,3,0,0,0,40,39,0
24903,22,4,186702,12,10,4,4,4,4,1,0,0,40,39,0
24904,20,6,106884,9,13,4,1,0,4,1,0,0,40,39,0
24905,37,4,127578,11,13,4,7,1,4,0,0,0,40,39,0
24906,29,7,757255,9,10,2,0,5,2,1,0,0,50,39,0
24907,25,4,136446,2,9,4,10,1,4,1,8800,0,48,39,0
24908,33,4,177833,12,13,2,1,3,1,1,0,0,56,39,0
24909,37,7,145315,12,10,4,14,1,4,1,0,0,40,39,0
24910,17,4,106884,11,10,2,3,4,4,1,0,0,14,39,0
24911,48,4,304951,15,12,4,10,0,1,1,98000,0,50,39,1
24912,34,4,151227,11,8,2,12,0,4,0,0,0,50,39,0
24913,31,4,121665,11,9,0,9,1,4,0,0,0,40,39,0
24914,47,4,80278,11,9,0,13,0,2,1,0,0,40,39,0
24915,31,0,139402,5,13,2,14,0,4,1,0,0,40,39,0
24916,18,4,204440,9,10,5,0,0,4,1,0,0,60,39,0
24917,41,2,136446,8,9,0,10,3,4,0,0,0,48,39,0
24918,51,4,251739,13,4,2,10,0,4,1,18600,0,40,39,0
24919,41,6,139402,15,13,2,8,0,4,1,0,0,40,39,0
24920,33,6,157140,15,9,2,14,0,4,1,0,0,40,22,0
24921,56,6,322689,9,10,4,6,0,4,0,0,0,40,39,0
24922,27,4,112796,9,9,2,4,0,4,1,0,0,51,39,0
24923,21,4,245827,15,7,2,3,1,4,1,0,0,50,39,0
24924,30,4,310864,11,9,4,10,0,4,0,0,0,5,39,0
24925,42,4,171921,11,9,0,1,4,4,1,0,1673,43,39,0
24926,47,4,121665,15,9,4,0,2,4,1,0,0,89,39,0
24927,26,4,92103,11,4,4,6,0,4,1,0,0,73,39,0
24928,25,2,189658,6,9,0,4,0,4,0,0,0,40,39,0
24929,27,2,166009,11,13,4,4,0,4,0,0,0,60,39,0
24930,38,4,210352,11,9,2,3,0,2,1,0,0,92,9,0
24931,45,4,133490,15,14,2,10,0,2,1,0,0,50,39,0
24932,38,4,183746,11,5,4,7,0,4,0,0,0,40,39,0
24933,51,4,157140,15,6,2,4,0,4,1,0,0,40,39,0
24934,38,4,269477,9,14,2,0,1,4,1,0,0,40,39,0
24935,32,4,47759,15,10,2,8,0,4,1,2000,0,60,39,0
24936,35,2,204440,2,8,4,7,2,4,1,0,0,50,39,0
24937,40,4,375901,15,7,6,12,1,4,1,0,0,40,39,0
24938,29,0,148271,11,10,2,4,0,4,0,0,0,52,39,0
24939,37,4,145315,15,10,4,8,1,4,1,0,0,40,39,0
24940,26,2,260608,11,9,2,10,1,4,1,0,0,50,39,0
24941,17,4,44803,15,9,2,8,0,4,1,0,0,10,39,0
24942,72,4,121665,11,9,2,6,3,4,1,0,0,50,39,0
24943,32,4,109840,14,13,2,8,4,4,1,0,0,60,39,0
24944,71,4,53672,15,9,2,12,0,4,1,0,0,21,39,0
24945,31,4,319733,9,9,2,1,0,4,1,0,0,50,39,0
24946,32,7,103928,15,9,2,12,0,4,1,0,0,49,39,0
24947,31,2,387726,11,13,2,3,5,4,1,0,0,50,28,0
24948,55,4,192615,15,9,4,13,2,4,1,0,0,40,39,0
24949,18,4,479369,12,9,0,14,4,4,1,2000,0,6,39,0
24950,53,8,133490,7,14,2,12,1,4,0,0,0,26,39,0
24951,24,4,166009,15,10,4,1,1,4,1,0,0,38,39,0
24952,31,4,133490,4,9,2,7,0,4,1,0,0,40,39,0
24953,51,4,204440,14,9,4,3,1,4,1,0,0,40,39,0
24954,37,1,390682,10,10,4,6,1,4,1,0,0,40,0,0
24955,50,4,142359,9,4,4,1,0,4,1,0,0,40,39,0
24956,28,4,166009,12,13,2,4,1,0,1,0,0,65,39,0
24957,18,4,163052,9,9,4,11,1,4,0,0,0,42,39,0
24958,29,4,204440,11,13,5,4,0,4,1,0,0,40,39,0
24959,43,2,148271,2,9,4,0,3,4,1,95600,0,46,39,1
24960,34,4,148271,6,13,2,4,4,4,1,0,0,60,39,0
24961,59,7,281302,2,9,0,10,1,2,0,0,0,60,39,0
24962,29,4,464588,8,14,2,4,0,2,0,0,0,40,9,0
24963,45,4,157140,15,9,4,12,0,4,0,0,0,50,39,0
24964,42,0,222177,7,9,0,10,1,4,0,35600,0,40,39,1
24965,40,4,118709,12,13,6,1,0,4,1,0,0,50,39,0
24966,46,5,189658,15,10,4,14,0,2,1,0,0,40,39,0
24967,48,2,183746,9,14,4,8,0,4,1,7400,0,40,39,0
24968,56,4,53672,11,11,4,12,1,4,1,0,0,7,39,0
24969,22,4,225133,12,10,4,4,1,4,1,0,0,40,39,0
24970,35,4,168965,11,13,4,4,1,4,1,0,0,41,39,0
24971,35,4,222177,9,10,2,12,3,4,0,600,0,23,39,0
24972,28,6,488238,15,9,0,1,0,4,1,0,0,20,39,0
24973,20,4,278345,1,12,2,1,0,4,0,1400,0,18,39,0
24974,29,4,166009,11,12,4,10,3,4,0,0,0,40,39,0
24975,42,4,198527,7,13,4,13,2,4,1,0,0,5,39,0
24976,23,4,168965,3,9,6,14,3,4,0,6400,0,50,34,0
24977,27,2,222177,7,9,4,13,3,4,1,0,0,40,39,0
24978,42,5,92103,9,9,6,8,3,0,1,0,0,40,39,0
24979,20,0,145315,1,10,0,7,1,4,1,16400,0,33,39,0
24980,55,4,154184,15,7,2,4,0,4,1,0,0,12,39,0
24981,27,4,139402,2,14,4,5,0,2,1,0,1838,40,39,0
24982,48,4,148271,0,10,2,4,0,4,1,0,0,36,39,0
24983,52,6,207396,15,12,2,8,3,4,0,0,0,40,39,0
24984,49,4,18197,11,14,2,1,1,4,1,0,0,40,39,0
24985,90,1,115753,15,11,4,13,0,1,1,0,0,40,39,0
24986,53,4,378857,15,9,2,0,0,4,1,0,0,53,39,0
24987,41,5,148271,11,10,4,10,4,4,0,0,0,40,39,0
24988,36,6,192615,15,10,2,10,0,4,1,600,0,44,21,0
24989,21,7,269477,9,3,2,12,4,4,1,0,1821,54,39,0
24990,19,4,95059,7,11,0,14,0,4,1,0,0,20,39,0
24991,38,5,251739,11,9,6,1,1,4,0,0,1786,40,39,0
24992,40,4,130534,15,7,2,5,0,4,1,0,0,40,8,0
24993,35,4,186702,11,10,2,6,0,2,1,0,0,40,39,0
24994,24,5,337470,15,9,2,7,0,4,1,0,0,40,39,0
24995,51,4,92103,11,10,4,10,0,4,0,0,0,40,39,0
24996,31,4,263564,11,13,2,11,1,4,0,0,2222,36,39,0
24997,41,4,216265,0,9,4,3,0,2,0,0,0,34,39,0
24998,18,4,236958,15,9,0,14,4,4,1,0,0,16,39,0
24999,63,4,189658,11,15,0,13,0,4,1,0,0,74,39,0
25000,74,4,304951,11,15,4,10,1,4,0,0,0,40,39,0
25001,43,2,307908,11,9,4,1,0,4,1,0,1908,40,39,0
25002,24,4,245827,11,10,2,4,0,4,1,0,0,40,39,0
25003,59,4,121665,11,4,6,8,3,4,1,0,0,21,38,0
25004,19,4,242871,11,13,4,1,0,4,1,0,1707,40,39,0
25005,60,4,219221,15,9,2,10,1,4,0,0,0,40,39,0
25006,48,4,426157,0,9,0,12,4,4,1,0,0,40,39,0
25007,37,4,109840,11,12,2,10,0,4,1,0,1585,40,39,0
25008,36,4,168965,11,10,2,12,1,4,1,0,0,41,39,0
25009,46,4,163052,11,13,4,3,0,4,1,0,0,19,1,0
25010,35,4,358164,11,9,4,6,4,2,1,0,0,30,39,0
25011,26,2,228089,9,9,4,0,0,4,0,0,0,40,39,0
25012,75,6,95059,12,14,0,12,0,2,1,0,2195,50,39,0
25013,69,2,192615,5,14,4,1,1,4,1,0,0,45,39,0
25014,21,1,343382,11,9,4,3,4,4,1,0,0,51,39,0
25015,23,4,174877,11,9,2,14,0,4,0,0,0,40,39,0
25016,46,4,145315,1,10,2,14,0,2,0,0,17,33,39,0
25017,21,4,24109,15,10,5,3,0,4,1,0,0,44,39,0
25018,45,4,41847,12,13,2,10,3,4,1,0,0,40,39,0
25019,30,4,168965,15,14,4,13,1,4,1,0,0,19,39,0
25020,29,4,239914,15,6,2,12,0,4,1,99400,0,40,39,1
25021,47,4,168965,15,9,4,7,1,4,1,0,0,40,39,0
25022,62,4,225133,15,10,2,8,0,4,1,0,0,36,39,0
25023,22,7,213308,11,10,2,6,1,4,1,0,0,40,39,0
25024,25,4,166009,12,9,2,3,0,4,1,0,0,40,1,0
25025,38,4,467544,11,7,4,10,3,4,1,0,0,40,39,0
25026,59,4,168965,2,7,4,8,3,4,1,0,0,39,39,0
25027,60,4,210352,5,9,2,11,1,4,1,5600,0,50,39,0
25028,25,6,272433,9,9,4,1,0,4,1,0,0,50,39,0
25029,55,4,154184,11,13,4,8,0,4,0,0,0,40,39,0
25030,40,6,231046,0,5,4,3,5,4,1,0,0,25,39,0
25031,44,4,325645,15,9,2,14,0,4,1,0,0,40,39,0
25032,42,4,207396,2,7,6,10,1,4,1,0,0,50,39,0
25033,33,6,189658,9,8,2,5,0,4,1,0,0,40,39,0
25034,27,8,65497,11,13,2,10,0,4,1,0,0,40,39,0
25035,42,4,95059,15,14,4,7,4,4,1,0,0,40,39,0
25036,44,4,299039,8,14,5,3,3,4,1,0,0,32,39,0
25037,25,7,245827,4,9,2,5,1,4,1,0,0,50,39,0
25038,24,6,207396,5,9,4,12,4,4,1,0,0,46,39,0
25039,58,4,171921,15,11,2,1,3,4,1,0,0,47,39,0
25040,34,4,204440,7,10,4,4,1,4,0,0,0,50,39,0
25041,42,2,192615,11,9,2,4,0,1,1,0,0,40,39,0
25042,38,4,402507,11,14,2,1,1,4,0,0,0,16,39,0
25043,21,1,520756,9,10,2,12,0,4,1,0,0,21,39,0
25044,26,7,201483,15,10,4,8,4,4,0,0,0,24,39,0
25045,31,4,183746,11,6,2,1,1,4,1,0,0,60,39,0
25046,20,4,168965,11,13,2,1,0,4,1,0,0,27,39,0
25047,18,3,414332,15,9,0,10,2,4,1,0,0,35,39,0
25048,30,4,236958,7,9,2,10,0,4,1,0,0,74,39,0
25049,57,6,485282,6,10,2,4,3,4,1,0,0,40,36,0
25050,41,4,414332,9,10,3,12,0,4,1,0,0,40,0,0
25051,31,4,121665,8,9,2,12,1,4,1,0,0,40,39,0
25052,50,4,145315,9,10,4,14,0,4,1,0,0,60,39,0
25053,18,2,222177,9,16,0,2,0,4,1,0,0,18,39,0
25054,33,4,163052,1,14,6,12,3,4,1,0,0,40,39,0
25055,31,4,254696,8,10,2,14,0,2,0,0,0,46,39,0
25056,39,7,381814,9,4,2,1,0,4,0,0,0,46,39,0
25057,19,4,53672,11,9,2,3,0,4,1,0,1882,47,39,0
25058,35,4,163052,2,10,2,0,0,1,1,0,0,60,39,0
25059,20,4,163052,15,14,4,6,3,4,0,0,0,60,39,0
25060,47,4,62540,9,4,2,4,0,4,1,0,0,50,39,0
25061,45,4,136446,9,9,0,10,1,4,0,0,0,50,3,0
25062,90,4,136446,15,10,4,3,1,4,0,0,0,28,39,0
25063,31,4,331558,15,13,2,3,0,4,1,0,0,40,39,0
25064,44,4,157140,11,9,2,6,0,0,1,0,0,16,39,0
25065,23,4,272433,9,10,2,4,1,4,1,99400,0,40,39,1
25066,38,4,337470,5,6,2,4,0,4,1,0,0,47,39,0
25067,46,6,142359,11,4,2,3,3,4,0,0,0,37,39,0
25068,40,4,236958,12,4,4,3,1,4,0,0,0,40,39,0
25069,49,4,275389,9,10,0,12,3,4,1,0,0,19,39,0
25070,30,4,234002,1,6,2,7,4,4,0,0,0,40,39,0
25071,21,4,358164,15,9,4,10,0,4,1,0,0,40,8,0
25072,52,4,174877,15,9,2,1,5,4,0,600,0,40,39,0
25073,52,4,44803,15,6,0,12,1,2,1,0,0,40,39,0
25074,49,6,269477,15,10,4,1,0,4,0,0,0,47,27,0
25075,33,7,50716,11,9,4,8,1,4,1,800,0,40,39,0
25076,30,6,423201,15,13,4,10,1,4,1,0,0,40,39,0
25077,29,4,74365,15,10,2,8,0,4,1,0,0,40,39,0
25078,24,4,163052,11,13,4,2,0,4,1,0,0,60,22,0
25079,44,4,349295,8,1,2,4,1,4,1,0,1655,40,39,0
25080,26,4,234002,11,10,4,4,0,4,0,0,0,42,39,0
25081,76,7,148271,9,16,2,5,1,4,1,0,0,20,39,0
25082,36,4,35934,11,12,4,10,1,4,1,0,1420,60,38,0
25083,36,4,192615,1,3,0,12,3,4,0,400,0,13,39,0
25084,25,4,168965,7,9,2,1,2,4,1,0,0,40,39,0
25085,18,6,100971,9,10,4,14,0,4,0,0,0,50,39,0
25086,64,4,198527,9,13,5,12,5,4,1,0,0,35,39,0
25087,41,2,15241,11,9,2,10,3,4,1,0,0,40,39,0
25088,31,6,216265,13,9,2,1,1,4,0,0,0,37,5,0
25089,24,5,86190,11,9,4,4,0,4,1,0,0,25,39,0
25090,42,4,160096,11,9,2,4,4,4,0,0,2047,49,39,0
25091,39,4,32978,11,10,2,12,1,4,1,0,0,60,40,0
25092,35,7,381814,15,13,4,13,0,4,1,0,0,40,39,0
25093,38,6,186702,15,9,2,11,4,4,1,0,0,46,39,0
25094,39,4,210352,2,9,0,7,4,4,1,0,0,35,39,0
25095,27,2,44803,15,14,5,1,3,2,1,0,0,26,39,0
25096,52,4,112796,15,13,2,4,4,4,1,0,1751,40,39,0
25097,77,4,310864,11,11,4,7,1,4,1,0,0,21,39,0
25098,49,4,216265,15,3,2,6,0,2,1,0,0,15,39,0
25099,53,5,322689,12,11,3,12,3,4,0,0,0,40,39,0
25100,48,4,216265,11,9,2,9,0,4,1,0,0,60,39,0
25101,52,4,145315,15,9,4,4,0,4,0,0,0,45,39,0
25102,58,4,228089,0,9,2,2,1,4,0,0,0,40,39,0
25103,57,2,210352,11,13,0,0,0,4,0,1400,0,40,39,0
25104,37,4,148271,8,10,2,3,0,4,0,0,0,40,39,0
25105,38,4,213308,11,10,2,14,1,4,0,0,0,75,39,0
25106,29,4,30022,11,9,2,5,0,4,0,0,0,42,39,0
25107,35,4,248783,8,13,0,3,0,4,1,0,0,60,38,0
25108,25,6,112796,9,7,2,13,0,4,0,0,0,40,39,0
25109,27,4,183746,11,13,0,3,0,2,1,0,0,40,39,0
25110,55,4,115753,15,13,0,8,1,4,1,0,2161,40,39,0
25111,19,2,166009,11,9,2,3,0,4,0,0,0,40,39,0
25112,55,4,148271,15,13,2,5,1,4,0,0,0,21,39,0
25113,23,4,201483,11,9,2,1,0,4,0,0,0,44,39,0
25114,57,4,115753,9,10,4,13,3,2,0,0,0,60,39,0
25115,18,4,225133,14,10,2,7,0,2,0,0,0,50,39,0
25116,18,4,183746,12,9,2,1,1,4,1,0,0,39,39,0
25117,48,4,130534,9,13,4,12,5,4,1,0,0,40,39,0
25118,53,4,171921,15,13,0,13,0,4,0,0,0,43,39,0
25119,46,7,177833,15,11,4,1,0,4,1,0,0,44,39,0
25120,55,4,225133,7,13,2,10,1,4,1,0,43,50,39,0
25121,23,4,89147,1,12,0,10,0,4,0,0,0,65,39,0
25122,66,0,83234,15,9,2,8,1,1,0,0,0,40,39,0
25123,24,4,195571,7,9,4,12,0,4,1,0,0,40,39,0
25124,23,4,219221,11,14,4,7,0,4,1,0,0,31,39,0
25125,21,0,222177,11,9,2,13,3,4,1,0,0,13,39,0
25126,29,4,198527,8,9,0,10,0,4,1,2000,0,40,39,0
25127,36,4,151227,3,13,0,1,1,4,1,0,0,36,39,0
25128,64,4,83234,15,10,4,7,0,4,1,0,0,60,39,0
25129,60,4,47759,9,9,2,4,0,4,1,0,0,40,39,0
25130,21,4,47759,9,6,4,14,0,4,0,0,0,50,39,0
25131,56,4,112796,8,13,2,4,0,4,1,0,0,40,39,0
25132,41,4,118709,11,6,2,5,1,4,1,0,1786,40,39,0
25133,22,4,142359,0,9,0,12,4,4,1,0,0,40,39,0
25134,30,4,225133,11,9,6,14,0,4,1,0,0,40,39,0
25135,40,4,15241,11,9,2,8,2,4,0,5000,0,50,39,1
25136,21,4,166009,8,13,4,10,3,1,1,0,0,33,39,0
25137,59,0,180790,15,10,2,7,4,4,1,0,0,5,27,0
25138,22,4,180790,11,10,4,7,0,4,1,0,0,40,39,0
25139,54,4,71409,12,11,2,8,1,4,0,0,0,50,39,0
25140,53,4,145315,11,9,4,4,1,4,1,0,0,44,39,0
25141,20,1,15241,0,10,4,9,1,4,1,0,0,38,28,0
25142,45,8,260608,9,10,2,10,0,4,1,0,0,30,39,0
25143,40,4,24109,9,11,2,1,1,2,1,0,0,31,39,0
25144,37,4,74365,15,11,4,10,0,4,0,0,1969,29,39,0
25145,47,4,77322,6,10,4,12,5,2,0,0,0,40,39,0
25146,25,4,228089,0,13,5,6,0,2,1,0,0,18,39,0
25147,64,5,53672,5,10,2,11,3,4,1,0,0,60,39,0
25148,25,4,272433,15,9,0,1,1,4,1,0,0,60,39,0
25149,46,4,219221,12,11,2,10,4,4,1,0,0,60,39,0
25150,39,4,186702,7,10,2,4,0,4,1,0,0,50,39,0
25151,33,4,163052,13,11,4,0,0,4,1,0,0,40,39,0
25152,20,4,290170,9,11,6,1,1,2,1,8000,0,40,39,0
25153,62,0,192615,9,10,4,0,0,2,1,0,0,40,39,0
25154,56,4,121665,9,9,2,14,3,4,1,0,0,28,39,0
25155,40,4,417288,11,13,0,3,1,4,0,0,0,40,39,0
25156,31,4,83234,11,10,2,3,1,4,1,0,0,40,39,0
25157,26,4,151227,11,9,2,5,0,2,1,0,0,40,39,0
25158,30,2,62540,11,16,4,10,3,4,1,7400,2239,5,39,0
25159,24,4,127578,9,10,6,1,5,4,0,0,0,60,39,0
25160,29,4,310864,9,9,4,3,0,4,1,0,0,40,39,0
25161,44,2,139402,15,13,4,4,1,4,0,0,1838,60,39,0
25162,38,4,32978,9,10,4,14,0,2,1,0,0,6,39,0
25163,48,4,346339,11,9,2,3,0,4,1,0,0,50,39,0
25164,23,6,142359,15,14,2,8,0,4,0,0,0,36,39,0
25165,30,6,65497,8,10,2,12,5,4,1,4600,0,40,39,0
